"id","address_country","address_locality","address_region","postal_code","street_address","formatted_address","latitude","longitude","zoom","parish_id","name"
5956,"fr","Précy-sous-Thil",,"21390","",,,,,3137,"Donnée importée de MesseInfo."
5957,"FR","Précy-sous-Thil",,"21390"," ",", , 21390 Précy-sous-Thil, France",47.385855,4.310193,,3137,"Donnée de MesseInfo traitée par Google Maps."
5958,"fr","Recey-sur-Ource",,"21290","",,,,,3138,"Donnée importée de MesseInfo."
5959,"FR","Recey-sur-Ource",,"21290"," ",", , 21290 Recey-sur-Ource, France",47.78031,4.861789,,3138,"Donnée de MesseInfo traitée par Google Maps."
5960,"fr","Saint-Jean-de-Losne",,"21170","",,,,,3139,"Donnée importée de MesseInfo."
5961,"FR","Saint-Jean-de-Losne",,"21170"," ",", , 21170 Saint-Jean-de-Losne, France",47.102266,5.262806,,3139,"Donnée de MesseInfo traitée par Google Maps."
5962,"fr","Saint-Julien",,"21490","4 rue du Moulin",,,,,3140,"Donnée importée de MesseInfo."
5963,"FR","Saint-Julien",,"21490","4 Rue du Moulin","4, Rue du Moulin, 21490 Saint-Julien, France",47.3989066,5.1446887,,3140,"Donnée de MesseInfo traitée par Google Maps."
5964,"fr","Rouvres-en-Plaine",,"21110","",,,,,3141,"Donnée importée de MesseInfo."
5965,"FR","Rouvres-en-Plaine",,"21110"," ",", , 21110 Rouvres-en-Plaine, France",47.236326,5.14569,,3141,"Donnée de MesseInfo traitée par Google Maps."
5966,"fr","Saint-Seine-l'Abbaye",,"21440","",,,,,3142,"Donnée importée de MesseInfo."
5967,"FR","Saint-Seine-l'Abbaye",,"21440"," ",", , 21440 Saint-Seine-l'Abbaye, France",47.444106,4.782188,,3142,"Donnée de MesseInfo traitée par Google Maps."
5968,"fr","Sainte-Colombe-sur-Seine",,"21400","",,,,,3143,"Donnée importée de MesseInfo."
5969,"FR","Sainte-Colombe-sur-Seine",,"21400"," ",", , 21400 Sainte-Colombe-sur-Seine, France",47.871046,4.5413629,,3143,"Donnée de MesseInfo traitée par Google Maps."
5970,"fr","Liernais",,"21430","",,,,,3144,"Donnée importée de MesseInfo."
5971,"FR","Liernais",,"21430"," ",", , 21430 Liernais, France",47.206629,4.283228,,3144,"Donnée de MesseInfo traitée par Google Maps."
5972,"fr","Savigny-lès-Beaune",,"21420","",,,,,3145,"Donnée importée de MesseInfo."
5973,"FR","Savigny-lès-Beaune",,"21420"," ",", , 21420 Savigny-lès-Beaune, France",47.063402,4.817946,,3145,"Donnée de MesseInfo traitée par Google Maps."
5974,"fr","TAILLY",,"21190","",,,,,3146,"Donnée importée de MesseInfo."
5975,"FR","Tailly",,"21190"," ",", , 21190 Tailly, France",46.965466,4.817136,,3146,"Donnée de MesseInfo traitée par Google Maps."
5976,"fr","VILLY LE MOUTIER",,"21250","",,,,,3147,"Donnée importée de MesseInfo."
5977,"FR","Villy-le-Moutier",,"21250"," ",", , 21250 Villy-le-Moutier, France",47.037179,4.992181,,3147,"Donnée de MesseInfo traitée par Google Maps."
5978,"fr","Selongey",,"21260","24 rue de la Patenée",,,,,3148,"Donnée importée de MesseInfo."
5979,"fr","Semur-en-Auxois",,"21140","",,,,,3149,"Donnée importée de MesseInfo."
5980,"FR","Semur-en-Auxois",,"21140"," ",", , 21140 Semur-en-Auxois, France",47.490238,4.33234,,3149,"Donnée de MesseInfo traitée par Google Maps."
5981,"fr","Seurre",,"21250","",,,,,3150,"Donnée importée de MesseInfo."
5982,"FR","Seurre",,"21250"," ",", , 21250 Seurre, France",46.999317,5.145516,,3150,"Donnée de MesseInfo traitée par Google Maps."
5983,"fr","Sombernon",,"21540","",,,,,3151,"Donnée importée de MesseInfo."
5984,"FR","Sombernon",,"21540"," ",", , 21540 Sombernon, France",47.307483,4.706632,,3151,"Donnée de MesseInfo traitée par Google Maps."
5985,"fr","Talant",,"21240","",,,,,3152,"Donnée importée de MesseInfo."
5986,"FR",,,"21240"," ",", , 21240 , France",47.3350057,5.0066367,,3152,"Donnée de MesseInfo traitée par Google Maps."
5987,"fr","Venarey-les-Laumes",,"21150","",,,,,3153,"Donnée importée de MesseInfo."
5988,"FR","Venarey-les-Laumes",,"21150"," ",", , 21150 Venarey-les-Laumes, France",47.542492,4.448031,,3153,"Donnée de MesseInfo traitée par Google Maps."
5989,"fr","Vitteaux",,"21350","4 rue du Chanoine Millot",,,,,3154,"Donnée importée de MesseInfo."
5990,"fr","SAINT DENIS",,"93200"," ",,,,,3155,"Donnée importée de MesseInfo."
5991,"FR","Saint-Denis",,"93200"," ",", , 93200 Saint-Denis, France",48.9315523,2.3563278,,3155,"Donnée de MesseInfo traitée par Google Maps."
5992,"fr","TREMBLAY EN FRANCE",,"93290","Rue Pierre Brossolette",,,,,3156,"Donnée importée de MesseInfo."
5993,"FR","Tremblay-en-France",,"93290"," Rue Pierre Brossolette",", Rue Pierre Brossolette, 93290 Tremblay-en-France, France",48.9499075,2.5717681,,3156,"Donnée de MesseInfo traitée par Google Maps."
5994,"fr","BONDY",,"93140","Ave Suzanne Buisson",,,,,3157,"Donnée importée de MesseInfo."
5995,"FR","Bondy",,"93140"," Avenue Suzanne Buisson",", Avenue Suzanne Buisson, 93140 Bondy, France",48.9138067,2.4810095,,3157,"Donnée de MesseInfo traitée par Google Maps."
5996,"fr","VILLEMOMBLE",,"93250","6 rue de la fosse aux bergers",,,,,3158,"Donnée importée de MesseInfo."
5997,"FR","Villemomble",,"93250","6 Rue de la Fosse aux Bergers","6, Rue de la Fosse aux Bergers, 93250 Villemomble, France",48.8838003,2.496852,,3158,"Donnée de MesseInfo traitée par Google Maps."
5998,"fr","BOBIGNY",,"93000","25 rue de Rome",,,,,3159,"Donnée importée de MesseInfo."
5999,"FR","Bobigny",,"93000","25 Rue de Rome","25, Rue de Rome, 93000 Bobigny, France",48.9106519,2.469083,,3159,"Donnée de MesseInfo traitée par Google Maps."
6000,"fr","LE RAINCY",,"93340","83 Avenue de la Resistance",,,,,3160,"Donnée importée de MesseInfo."
6001,"FR","Le Raincy",,"93340","83 Avenue de la Résistance","83, Avenue de la Résistance, 93340 Le Raincy, France",48.8959067,2.5130369,,3160,"Donnée de MesseInfo traitée par Google Maps."
6002,"fr","LIVRY-GARGAN",,"93190","25 rue de l'Eglise",,,,,3161,"Donnée importée de MesseInfo."
6003,"FR","Livry-Gargan",,"93190","25 Rue de l'Église","25, Rue de l'Église, 93190 Livry-Gargan, France",48.9215345,2.5469505,,3161,"Donnée de MesseInfo traitée par Google Maps."
6004,"fr","LES PAVILLONS SOUS BOIS",,"93320","138 Avenue Aristide Briand",,,,,3162,"Donnée importée de MesseInfo."
6005,"FR","Les Pavillons-sous-Bois",,"93320","138 Avenue Aristide Briand","138, Avenue Aristide Briand, 93320 Les Pavillons-sous-Bois, France",48.9092124,2.5041467,,3162,"Donnée de MesseInfo traitée par Google Maps."
6006,"fr","MONTFERMEIL",,"93370","23 Avenue du Général Morin",,,,,3163,"Donnée importée de MesseInfo."
6007,"FR","Montfermeil",,"93370","23 Avenue du Général Morin","23, Avenue du Général Morin, 93370 Montfermeil, France",48.9040499,2.5850458,,3163,"Donnée de MesseInfo traitée par Google Maps."
6008,"fr","BAGNOLET",,"93170","80 Avenue de la République",,,,,3164,"Donnée importée de MesseInfo."
6009,"FR","Bagnolet",,"93170","80 Avenue de la République","80, Avenue de la République, 93170 Bagnolet, France",48.8604614,2.4199062,,3164,"Donnée de MesseInfo traitée par Google Maps."
6010,"fr","PIERREFITTE SUR SEINE",,"93380","40 rue de la Concorde",,,,,3165,"Donnée importée de MesseInfo."
6011,"FR","Pierrefitte-sur-Seine",,"93380","40 Avenue de la Concorde","40, Avenue de la Concorde, 93380 Pierrefitte-sur-Seine, France",48.9695211,2.3718636,,3165,"Donnée de MesseInfo traitée par Google Maps."
6012,"fr","NEUILLY-PLAISANCE",,"93360","41 Avenue des Fauvettes Le plateau d'Avron",,,,,3166,"Donnée importée de MesseInfo."
6013,"FR","Neuilly-Plaisance",,"93360","44 Avenue des Fauvettes","44, Avenue des Fauvettes, 93360 Neuilly-Plaisance, France",48.8742155,2.5101195,,3166,"Donnée de MesseInfo traitée par Google Maps."
6014,"fr","VILLEPINTE",,"93420","4 chemin de Savigny",,,,,3167,"Donnée importée de MesseInfo."
6015,"FR","Villepinte",,"93420","4 Chemin de Savigny","4, Chemin de Savigny, 93420 Villepinte, France",48.9621699,2.5337485,,3167,"Donnée de MesseInfo traitée par Google Maps."
6016,"fr","ROSNY SOUS BOIS",,"93110","46 Rue Jean Mermoz",,,,,3168,"Donnée importée de MesseInfo."
6017,"FR","Rosny-sous-Bois",,"93110","46 Rue Jean Mermoz","46, Rue Jean Mermoz, 93110 Rosny-sous-Bois, France",48.8796951,2.488129,,3168,"Donnée de MesseInfo traitée par Google Maps."
6018,"fr","EPINAY SUR SEINE",,"93800","102 Avenue Joffre",,,,,3169,"Donnée importée de MesseInfo."
6019,"FR","Épinay-sur-Seine",,"93800","102 Avenue Joffre","102, Avenue Joffre, 93800 Épinay-sur-Seine, France",48.9609433,2.2974729,,3169,"Donnée de MesseInfo traitée par Google Maps."
6020,"fr","Le BLANC-MESNIL",,"93150","35 Avenue de la République",,,,,3170,"Donnée importée de MesseInfo."
6021,"FR","Le Blanc-Mesnil",,"93150","35 Avenue de la République","35, Avenue de la République, 93150 Le Blanc-Mesnil, France",48.9366284,2.465292,,3170,"Donnée de MesseInfo traitée par Google Maps."
6022,"fr","SAINT OUEN",,"93400","65 Avenue Gabriel-Peri",,,,,3171,"Donnée importée de MesseInfo."
6023,"FR","Saint-Ouen",,"93400","65 Avenue Gabriel Péri","65, Avenue Gabriel Péri, 93400 Saint-Ouen, France",48.907055,2.332347,,3171,"Donnée de MesseInfo traitée par Google Maps."
6024,"fr","LES LILAS",,"93260","15 rue Jean Moulin",,,,,3172,"Donnée importée de MesseInfo."
6025,"FR","Les Lilas",,"93260","15 Rue Jean Moulin","15, Rue Jean Moulin, 93260 Les Lilas, France",48.8804013,2.4150197,,3172,"Donnée de MesseInfo traitée par Google Maps."
6026,"fr","TREMBLAY EN FRANCE",,"93290","8 bis rue Claude Debussy",,,,,3173,"Donnée importée de MesseInfo."
6027,"FR","Tremblay-en-France",,"93290","8 Rue Claude Debussy","8, Rue Claude Debussy, 93290 Tremblay-en-France, France",48.9588644,2.5738586,,3173,"Donnée de MesseInfo traitée par Google Maps."
6028,"fr","STAINS",,"93240","55 rue des hucailles",,,,,3174,"Donnée importée de MesseInfo."
6029,"FR","Stains",,"93240","55 Rue des Hucailles","55, Rue des Hucailles, 93240 Stains, France",48.96431,2.3813396,,3174,"Donnée de MesseInfo traitée par Google Maps."
6030,"fr","STAINS",,"93240","16 rue Carnot",,,,,3175,"Donnée importée de MesseInfo."
6031,"FR","Stains",,"93240","16 Rue Carnot","16, Rue Carnot, 93240 Stains, France",48.9566151,2.3821503,,3175,"Donnée de MesseInfo traitée par Google Maps."
6032,"fr","MONTREUIL",,"93100","35 rue Lenain-de-Tillemont",,,,,3176,"Donnée importée de MesseInfo."
6033,"FR","Montreuil",,"93100","35 Rue Lenain de Tillemont","35, Rue Lenain de Tillemont, 93100 Montreuil, France",48.8617287,2.4585525,,3176,"Donnée de MesseInfo traitée par Google Maps."
6034,"fr","AUBERVILLIERS",,"93300","1 rue de la commune de Paris",,,,,3177,"Donnée importée de MesseInfo."
6035,"FR","Aubervilliers",,"93300","1 Rue de la Commune de Paris","1, Rue de la Commune de Paris, 93300 Aubervilliers, France",48.9145521,2.3824356,,3177,"Donnée de MesseInfo traitée par Google Maps."
6036,"fr","SAINT OUEN",,"93400","104 rue du Docteur-Bauer",,,,,3178,"Donnée importée de MesseInfo."
6037,"FR","Saint-Ouen",,"93400","104 Rue du Docteur Bauer","104, Rue du Docteur Bauer, 93400 Saint-Ouen, France",48.905751,2.3432951,,3178,"Donnée de MesseInfo traitée par Google Maps."
6038,"fr","BOBIGNY",,"93000","5 avenue Karl Marx",,,,,3179,"Donnée importée de MesseInfo."
6039,"FR","Bobigny",,"93000","5 Avenue Karl Marx","5, Avenue Karl Marx, 93000 Bobigny, France",48.9056852,2.4408238,,3179,"Donnée de MesseInfo traitée par Google Maps."
6040,"fr","MONTREUIL",,"93100","36 rue Robespierre",,,,,3180,"Donnée importée de MesseInfo."
6041,"FR","Montreuil",,"93100","36 Rue Robespierre","36, Rue Robespierre, 93100 Montreuil, France",48.853981,2.4232508,,3180,"Donnée de MesseInfo traitée par Google Maps."
6042,"fr","GOURNAY SUR MARNE",,"93460","1 rue de la Ferme",,,,,3181,"Donnée importée de MesseInfo."
6043,"FR","Gournay-sur-Marne",,"93460","1 Rue de la Ferme","1, Rue de la Ferme, 93460 Gournay-sur-Marne, France",48.8629778,2.5751554,,3181,"Donnée de MesseInfo traitée par Google Maps."
6044,"fr","LES PAVILLONS SOUS BOIS",,"93320","213 rue Auguste-Blanqui",,,,,3182,"Donnée importée de MesseInfo."
6045,"FR","Les Pavillons-sous-Bois",,"93320","213 Rue Louis Auguste Blanqui","213, Rue Louis Auguste Blanqui, 93320 Les Pavillons-sous-Bois, France",48.8961339,2.4983519,,3182,"Donnée de MesseInfo traitée par Google Maps."
6046,"fr","NEUILLY SUR MARNE",,"93330","15 rue Gambetta",,,,,3183,"Donnée importée de MesseInfo."
6047,"FR","Neuilly-sur-Marne",,"93330","15 Rue Gambetta","15, Rue Gambetta, 93330 Neuilly-sur-Marne, France",48.8580554,2.5322046,,3183,"Donnée de MesseInfo traitée par Google Maps."
6048,"fr","LE BLANC MESNIL",,"93150","107 rue Normandie-Niemen",,,,,3184,"Donnée importée de MesseInfo."
6049,"FR","Le Blanc-Mesnil",,"93150","107 Avenue Normandie Niemen","107, Avenue Normandie Niemen, 93150 Le Blanc-Mesnil, France",48.9456609,2.4476405,,3184,"Donnée de MesseInfo traitée par Google Maps."
6050,"fr","MONTREUIL",,"93100","125 Rue des Ruffins",,,,,3185,"Donnée importée de MesseInfo."
6051,"FR","Montreuil",,"93100","125 Rue des Ruffins","125, Rue des Ruffins, 93100 Montreuil, France",48.8618365,2.478526,,3185,"Donnée de MesseInfo traitée par Google Maps."
6052,"fr","COUBRON",,"93470","7 Rue de l'Eglise",,,,,3186,"Donnée importée de MesseInfo."
6053,"FR","Coubron",,"93470","7 Rue de l'Église","7, Rue de l'Église, 93470 Coubron, France",48.9147022,2.5766769,,3186,"Donnée de MesseInfo traitée par Google Maps."
6054,"fr","CLICHY SOUS BOIS",,"93390","1 allée Fernand-Lindet",,,,,3187,"Donnée importée de MesseInfo."
6055,"FR","Clichy-sous-Bois",,"93390","1 Allée Fernand Lindet","1, Allée Fernand Lindet, 93390 Clichy-sous-Bois, France",48.9111464,2.5483633,,3187,"Donnée de MesseInfo traitée par Google Maps."
6056,"fr","DUGNY",,"93440","15 Rue Louis Larriviere",,,,,3188,"Donnée importée de MesseInfo."
6057,"FR","Dugny",,"93440","15 Avenue Louis Larivière","15, Avenue Louis Larivière, 93440 Dugny, France",48.953175,2.4162055,,3188,"Donnée de MesseInfo traitée par Google Maps."
6058,"fr","SAINT-DENIS ",,"93200","8 rue de la boulangerie",,,,,3189,"Donnée importée de MesseInfo."
6059,"FR","Saint-Denis",,"93200","8 Rue de la Boulangerie","8, Rue de la Boulangerie, 93200 Saint-Denis, France",48.9352648,2.3580063,,3189,"Donnée de MesseInfo traitée par Google Maps."
6060,"fr","NOISY LE SEC ",,"93130","2 bis allée des peupliers",,,,,3190,"Donnée importée de MesseInfo."
6061,"FR","Noisy-le-Sec",,"93130","2 Allée des Peupliers","2, Allée des Peupliers, 93130 Noisy-le-Sec, France",48.88959,2.4506434,,3190,"Donnée de MesseInfo traitée par Google Maps."
6062,"fr","GAGNY",,"93220","12 rue du General LECLERC",,,,,3191,"Donnée importée de MesseInfo."
6063,"FR","Gagny",,"93220","12 Rue du Général Leclerc","12, Rue du Général Leclerc, 93220 Gagny, France",48.8850993,2.5351521,,3191,"Donnée de MesseInfo traitée par Google Maps."
6064,"fr","PANTIN",,"93500","23 rue de la PAIX",,,,,3192,"Donnée importée de MesseInfo."
6065,"FR","Pantin",,"93500","23 Rue de la Paix","23, Rue de la Paix, 93500 Pantin, France",48.8920392,2.4123926,,3192,"Donnée de MesseInfo traitée par Google Maps."
6066,"fr","ROMAINVILLE",,"93230","13 rue Veuve-Aublet",,,,,3193,"Donnée importée de MesseInfo."
6067,"FR","Romainville",,"93230","13 Rue Veuve Aublet","13, Rue Veuve Aublet, 93230 Romainville, France",48.8852852,2.4382267,,3193,"Donnée de MesseInfo traitée par Google Maps."
6068,"fr","NEUILLY PLAISANCE",,"93360","11 rue Emile Cossoneau",,,,,3194,"Donnée importée de MesseInfo."
6069,"FR","Neuilly-Plaisance",,"93360","11 Rue Emile Cossonneau","11, Rue Emile Cossonneau, 93360 Neuilly-Plaisance, France",48.8589539,2.5050125,,3194,"Donnée de MesseInfo traitée par Google Maps."
6070,"fr","AULNAY SOUS BOIS",,"93600","57 Avenue  de la Croix-Blanche",,,,,3195,"Donnée importée de MesseInfo."
6071,"FR","Aulnay-sous-Bois",,"93600","57 Avenue de la Croix Blanche","57, Avenue de la Croix Blanche, 93600 Aulnay-sous-Bois, France",48.9263413,2.501262,,3195,"Donnée de MesseInfo traitée par Google Maps."
6072,"fr","DRANCY",,"93700","33 Rue georges-Marie",,,,,3196,"Donnée importée de MesseInfo."
6073,"FR","Drancy",,"93700","33 Rue Georges Marie","33, Rue Georges Marie, 93700 Drancy, France",48.9342669,2.4502957,,3196,"Donnée de MesseInfo traitée par Google Maps."
6074,"fr","ROMAINVILLE",,"93230","56 rue de la Fraternité",,,,,3197,"Donnée importée de MesseInfo."
6075,"FR","Romainville",,"93230","56 Rue de la Fraternité","56, Rue de la Fraternité, 93230 Romainville, France",48.8765101,2.4446471,,3197,"Donnée de MesseInfo traitée par Google Maps."
6076,"fr","LA COURNEUVE ",,"93120","7 Rue de la Convention",,,,,3198,"Donnée importée de MesseInfo."
6077,"FR","La Courneuve",,"93120","7 Rue de la Convention","7, Rue de la Convention, 93120 La Courneuve, France",48.929182,2.3875525,,3198,"Donnée de MesseInfo traitée par Google Maps."
6078,"fr","SEVRAN ",,"93270","13bis Rue Sampaix",,,,,3199,"Donnée importée de MesseInfo."
6079,"FR","Sevran",,"93270","13 Rue Lucien Sampaix","13, Rue Lucien Sampaix, 93270 Sevran, France",48.9368891,2.530101,,3199,"Donnée de MesseInfo traitée par Google Maps."
6080,"fr","MONTREUIL",,"93100"," 59 rue Edouard-Branly",,,,,3200,"Donnée importée de MesseInfo."
6081,"FR","Montreuil",,"93100","59 Rue Edouard Branly","59, Rue Edouard Branly, 93100 Montreuil, France",48.8705458,2.460184,,3200,"Donnée de MesseInfo traitée par Google Maps."
6082,"fr","LIVRY GARGAN",,"93190"," 10 Avenue Camille Desmoulins",,,,,3201,"Donnée importée de MesseInfo."
6083,"FR","Livry-Gargan",,"93190","10 Avenue Camille Desmoulins","10, Avenue Camille Desmoulins, 93190 Livry-Gargan, France",48.9119939,2.522946,,3201,"Donnée de MesseInfo traitée par Google Maps."
6084,"fr","EPINAY SUR SEINE",,"93800","3 rue de l'Eglise",,,,,3202,"Donnée importée de MesseInfo."
6085,"FR","Épinay-sur-Seine",,"93800","3 Rue de l'Église","3, Rue de l'Église, 93800 Épinay-sur-Seine, France",48.9534758,2.3103639,,3202,"Donnée de MesseInfo traitée par Google Maps."
6086,"fr","TREMBLAY EN FRANCE",,"93290","39 rue L.-Eschard",,,,,3203,"Donnée importée de MesseInfo."
6087,"FR","Tremblay-en-France",,"93290","39 Rue Louis Eschard","39, Rue Louis Eschard, 93290 Tremblay-en-France, France",48.9793265,2.5584135,,3203,"Donnée de MesseInfo traitée par Google Maps."
6088,"fr","LE BOURGET",,"93350","127, Avenue de la Division LECLERC",,,,,3204,"Donnée importée de MesseInfo."
6089,"FR","Le Bourget",,"93350","127 Avenue de la Division Leclerc","127, Avenue de la Division Leclerc, 93350 Le Bourget, France",48.9391985,2.4293588,,3204,"Donnée de MesseInfo traitée par Google Maps."
6090,"fr","SAINT-OUEN ",,"93400","4 rue du planty",,,,,3205,"Donnée importée de MesseInfo."
6091,"FR","Saint-Ouen",,"93400","4 Rue du Planty","4, Rue du Planty, 93400 Saint-Ouen, France",48.9189409,2.3315643,,3205,"Donnée de MesseInfo traitée par Google Maps."
6092,"fr","EPINAY SUR SEINE",,"93800","45 rue Felix Merlin",,,,,3206,"Donnée importée de MesseInfo."
6093,"FR","Épinay-sur-Seine",,"93800","45 Rue Félix Merlin","45, Rue Félix Merlin, 93800 Épinay-sur-Seine, France",48.9555192,2.2960889,,3206,"Donnée de MesseInfo traitée par Google Maps."
6094,"fr","MONTREUIL",,"93100","2 rue de Romainville",,,,,3207,"Donnée importée de MesseInfo."
6095,"FR","Montreuil",,"93100","2 Rue de Romainville","2, Rue de Romainville, 93100 Montreuil, France",48.8640301,2.4448141,,3207,"Donnée de MesseInfo traitée par Google Maps."
6096,"fr","BONDY",,"93140","4 Avenue Pasteur",,,,,3208,"Donnée importée de MesseInfo."
6097,"FR","Bondy",,"93140","4 Avenue Pasteur","4, Avenue Pasteur, 93140 Bondy, France",48.9028554,2.4831658,,3208,"Donnée de MesseInfo traitée par Google Maps."
6098,"fr","L'ILE SAINT DENIS",,"93450","3 quai de Seine",,,,,3209,"Donnée importée de MesseInfo."
6099,"FR","L'Île-Saint-Denis",,"93450","3 Quai de Seine","3, Quai de Seine, 93450 L'Île-Saint-Denis, France",48.9326599,2.3405339,,3209,"Donnée de MesseInfo traitée par Google Maps."
6100,"fr","Aulnay sous bois",,"93600","2 rue de sevran (Place de l’église, parvis Jean-Paul II) ",,,,,3210,"Donnée importée de MesseInfo."
6101,"fr","NOISY-LE-GRAND",,"93160","Place de l'Eglise",,,,,3211,"Donnée importée de MesseInfo."
6102,"FR","Noisy-le-Grand",,"93160"," Rue de l'Église",", Rue de l'Église, 93160 Noisy-le-Grand, France",48.8506008,2.5475366,,3211,"Donnée de MesseInfo traitée par Google Maps."
6103,"fr","LA COURNEUVE",,"93120","18 Rue Lénine",,,,,3212,"Donnée importée de MesseInfo."
6104,"FR","La Courneuve",,"93120","18 Avenue Lénine","18, Avenue Lénine, 93120 La Courneuve, France",48.9198238,2.4123183,,3212,"Donnée de MesseInfo traitée par Google Maps."
6105,"fr","PIERREFITTE SUR SEINE",,"93380","36 ter Rue de Paris",,,,,3213,"Donnée importée de MesseInfo."
6106,"FR","Pierrefitte-sur-Seine",,"93380","36 Rue de Paris","36, Rue de Paris, 93380 Pierrefitte-sur-Seine, France",48.965962,2.36167,,3213,"Donnée de MesseInfo traitée par Google Maps."
6107,"fr","NOISY LE SEC",,"93130","2bis allée des Peupliers",,,,,3214,"Donnée importée de MesseInfo."
6108,"FR","Noisy-le-Sec",,"93130","2 Allée des Peupliers","2, Allée des Peupliers, 93130 Noisy-le-Sec, France",48.88959,2.4506434,,3214,"Donnée de MesseInfo traitée par Google Maps."
6109,"fr","DRANCY",,"93700","95 Avenue Marceau",,,,,3215,"Donnée importée de MesseInfo."
6110,"FR","Drancy",,"93700","95 Avenue Marceau","95, Avenue Marceau, 93700 Drancy, France",48.930461,2.430848,,3215,"Donnée de MesseInfo traitée par Google Maps."
6111,"fr","ROSNY SOUS BOIS",,"93110","10Ter rue Pierre Curie",,,,,3216,"Donnée importée de MesseInfo."
6112,"FR","Rosny-sous-Bois",,"93110","10 Rue Pierre et Marie Curie","10, Rue Pierre et Marie Curie, 93110 Rosny-sous-Bois, France",48.8681381,2.4931591,,3216,"Donnée de MesseInfo traitée par Google Maps."
6113,"fr","BAGNOLET",,"93170"," 84-86 rue Sadi-Carnot",,,,,3217,"Donnée importée de MesseInfo."
6114,"FR","Bagnolet",,"93170","86 Rue Sadi Carnot","86, Rue Sadi Carnot, 93170 Bagnolet, France",48.8702919,2.4207185,,3217,"Donnée de MesseInfo traitée par Google Maps."
6115,"fr","VILLETANEUSE",,"93430","11 avenue Jean-Jaures",,,,,3218,"Donnée importée de MesseInfo."
6116,"FR","Villetaneuse",,"93430","11 Avenue Jean Jaurès","11, Avenue Jean Jaurès, 93430 Villetaneuse, France",48.9644625,2.345334,,3218,"Donnée de MesseInfo traitée par Google Maps."
6117,"fr","BONDY",,"93140","13 Rue Etienne Dolet",,,,,3219,"Donnée importée de MesseInfo."
6118,"FR","Bondy",,"93140","13 Rue Etienne Dolet","13, Rue Etienne Dolet, 93140 Bondy, France",48.8929884,2.4774683,,3219,"Donnée de MesseInfo traitée par Google Maps."
6119,"fr","VILLEMOMBLE",,"93250","18 Place de la République",,,,,3220,"Donnée importée de MesseInfo."
6120,"FR","Villemomble",,"93250","18 Place de la République","18, Place de la République, 93250 Villemomble, France",48.8851227,2.5156902,,3220,"Donnée de MesseInfo traitée par Google Maps."
6121,"fr","COURTRY",,"77181"," 12 rue de la Bergerie",,,,,3221,"Donnée importée de MesseInfo."
6122,"FR","Courtry",,"77181","12 Rue de la Bergerie","12, Rue de la Bergerie, 77181 Courtry, France",48.9186419,2.6038232,,3221,"Donnée de MesseInfo traitée par Google Maps."
6123,"fr","Vaujours",,"93410","1 Place de l'église",,,,,3222,"Donnée importée de MesseInfo."
6124,"FR","Vaujours",,"93410","1 Rue de l'Église","1, Rue de l'Église, 93410 Vaujours, France",48.93103,2.5678634,,3222,"Donnée de MesseInfo traitée par Google Maps."
6125,"fr","AUBERVILLIERS",,"93300"," 26 rue du Buisson",,,,,3223,"Donnée importée de MesseInfo."
6126,"FR","Aubervilliers",,"93300","26 Rue du Buisson","26, Rue du Buisson, 93300 Aubervilliers, France",48.9170353,2.3998761,,3223,"Donnée de MesseInfo traitée par Google Maps."
6127,"fr","AULNAY SOUS BOIS",,"93600","52 rue de Reims",,,,,3224,"Donnée importée de MesseInfo."
6128,"FR","Aulnay-sous-Bois",,"93600","52 Rue de Reims","52, Rue de Reims, 93600 Aulnay-sous-Bois, France",48.923849,2.4848909,,3224,"Donnée de MesseInfo traitée par Google Maps."
6129,"fr","Montfermeil",,"93370","10 rue Grange",,,,,3225,"Donnée importée de MesseInfo."
6130,"FR","Montfermeil",,"93370","10 Rue Grange","10, Rue Grange, 93370 Montfermeil, France",48.8991636,2.5673345,,3225,"Donnée de MesseInfo traitée par Google Maps."
6131,"fr","VILLEPINTE",,"93420"," 1 Ave Auguste-Blanqui",,,,,3226,"Donnée importée de MesseInfo."
6132,"FR","Villepinte",,"93420","1 Avenue Auguste Blanqui","1, Avenue Auguste Blanqui, 93420 Villepinte, France",48.9466818,2.5608713,,3226,"Donnée de MesseInfo traitée par Google Maps."
6133,"fr","GAGNY",,"93220","190 Allée de Montfermeil",,,,,3227,"Donnée importée de MesseInfo."
6134,"FR","Gagny",,"93220","190 Allée de Montfermeil","190, Allée de Montfermeil, 93220 Gagny, France",48.8991706,2.5398756,,3227,"Donnée de MesseInfo traitée par Google Maps."
6135,"fr","EPINAY SUR SEINE",,"93800","1 rue Maurice",,,,,3228,"Donnée importée de MesseInfo."
6136,"FR","Épinay-sur-Seine",,"93800","1 Rue Maurice","1, Rue Maurice, 93800 Épinay-sur-Seine, France",48.9507794,2.3272802,,3228,"Donnée de MesseInfo traitée par Google Maps."
6137,"fr","SEVRAN",,"93270","7 allée Henri IV",,,,,3229,"Donnée importée de MesseInfo."
6138,"FR","Sevran",,"93270","7 Allée Henri IV","7, Allée Henri IV, 93270 Sevran, France",48.9263405,2.5180606,,3229,"Donnée de MesseInfo traitée par Google Maps."
6139,"fr","LE PRE SAINT GERVAIS",,"93310","9 rue d'Estienne d'Orves",,,,,3230,"Donnée importée de MesseInfo."
